업소명,소재지주소,영업상태명,지정일자,지정취소일자,재지정일자
피노,서울특별시 서초구 내곡동 1-2299 1층 ,영업,20181218,,20241128.0
영동회관,서울특별시 서초구 양재동 17-1 103호,영업,20191217,,20241128.0
삼육가 사당역1호점,서울특별시 서초구 방배동 450-16 1층 ,영업,20160718,,20241128.0
경성회관,서울특별시 서초구 서초동 1696-13 애니빌딩1층 ,영업,20150225,,20241128.0
장꼬방,서울특별시 서초구 서초동 1316 1층 ,영업,20140121,,20241128.0
서초곰탕24시,서울특별시 서초구 서초동 1451-77 ,영업,20231114,,20241128.0
장모사랑,서울특별시 서초구 양재동 13-9 프렌닥터 지하1층 101호 ,영업,20231114,,20241128.0
서초갈비,서울특별시 서초구 서초동 1451-77 2층 ,영업,20150225,,20241128.0
채향,서울특별시 서초구 서초동 1589-13 1층 ,영업,20231114,,20241128.0
정담남원추어탕,서울특별시 서초구 방배동 926-27 1층 ,영업,20181218,,20241128.0
신박사 콩사랑,서울특별시 서초구 서초동 1503-15 1층 ,영업,20181218,,20241128.0
효소원 순두부와 청국장 그리고 전,서울특별시 서초구 방배동 983-8 1층 ,영업,20150225,,20241128.0
만다린,서울특별시 서초구 서초동 1338-10 3층전체 ,영업,20150225,20241128.0,20231114.0
비스타(VISTA),서울특별시 서초구 반포동 649 새빛둥둥섬 제1섬 3층 ,영업,20181218,,20241128.0
서울만남의광장휴게소 한식당,서울특별시 서초구 원지동 10-16 서울만남의광장휴게소 한식당 ,영업,20150225,,20241128.0
더하누,"서울특별시 서초구 서초동 1330-4 아루누보씨티2 101,102,109,111,112,113,114호 ",영업,20181218,,20241128.0
칠프로 칠백식당(방배직영점),서울특별시 서초구 방배동 836-7 101호,영업,20241128,,
da Pitta(다 피타),서울특별시 서초구 서초동 1487-3 1층 ,영업,20160718,,20241128.0
Kelly(켈리),서울특별시 서초구 방배동 773-5 1층 ,영업,20191217,,20241128.0
강남역 모범갈빗살,서울특별시 서초구 서초동 1308-25 강남오피스텔 104호,영업,20201202,,20241128.0
서리풀 명가,서울특별시 서초구 방배동 876-9 1층 ,영업,20181218,,20241128.0
스시타노,서울특별시 서초구 방배동 797-8 테라스빌딩 ,영업,20201202,,20241128.0
금빛,서울특별시 서초구 방배동 761-2 2층 202호,영업,20231114,,20241128.0
포본PhoBon(양재점),서울특별시 서초구 양재동 67-7 102호,영업,20231114,,20241128.0
마초셰프,서울특별시 서초구 방배동 876-19 1층 ,영업,20181218,,20241128.0
진상샤브샤브,서울특별시 서초구 서초동 1337-3 강남역 푸르지오시티 지하1층 ,영업,20100101,,20241128.0
오동도 산아나고 숯불구이,"서울특별시 서초구 방배동 3001-2 103호, 103-1호 ",영업,20160718,,20241128.0
델리세,서울특별시 서초구 방배동 807-9 ,영업,20171013,,20241128.0
덴바찌 by Bareumi,서울특별시 서초구 방배동 444-3 ,영업,20160718,,20241128.0
울돌목 가는길,서울특별시 서초구 서초동 1540-1 ,영업,20160718,,20241128.0
다피타(da pitta),서울특별시 서초구 서초동 1503-16 ,영업,20160718,,20241128.0
시래정(양재점),서울특별시 서초구 서초동 1363-25 지하1층 103-1호 ,영업,20181218,,20241128.0
육갑식당,서울특별시 서초구 반포동 95-7 2층 ,영업,20160718,,20241128.0
청정횟집,서울특별시 서초구 양재동 10-41 2층 ,영업,20181218,,20241128.0
순남시래기 방배점,서울특별시 서초구 방배동 925-6 1층 ,영업,20181218,,20241128.0
부안애서,서울특별시 서초구 서초동 1341-7 1층 103호 ,영업,20181218,,20241128.0
미나토,서울특별시 서초구 방배동 935-2 1층 ,영업,20181218,,20241128.0
임금님밥상,서울특별시 서초구 방배동 762-16 A동 1층 ,영업,20171013,,20241128.0
녹담샤브 교대점,서울특별시 서초구 서초동 1659-17 추호주택 지하1층 ,영업,20191217,,20241128.0
유라 한정식,서울특별시 서초구 원지동 375-5 1층 ,영업,20181218,,20241128.0
하남돼지집 반포점,서울특별시 서초구 반포동 55-7 1층 ,영업,20181218,,20241128.0
서울집,"서울특별시 서초구 서초동 1302-2 1층 5호, 6호 대지프라자 ",영업,20160718,,20241128.0
이여곰탕,서울특별시 서초구 서초동 1555-9 1층 ,영업,20231114,,20241128.0
이자카야 나무  (서초),서울특별시 서초구 서초동 1307-11 지하1층~지상4층 ,영업,20191217,,20241128.0
영주축협 한우프라자 청계산역점,"서울특별시 서초구 신원동 270-10 4층, 5층 ",영업,20160718,,20241128.0
(주)이춘복스시강남,서울특별시 서초구 서초동 1317 1층 2층 ,영업,20181218,,20241128.0
수라빔,서울특별시 서초구 반포동 19-3 1층중층 M8호 센트럴시티 ,영업,20181218,,20241128.0
빛고을으뜸추어탕,서울특별시 서초구 서초동 1697-15 1층 ,영업,20171013,,20241128.0
월화당(서래본점),서울특별시 서초구 반포동 94-13 포레스트 1층 ,영업,20221129,,20241128.0
해늘찹쌀순대,서울특별시 서초구 양재동 289-8 2층 ,영업,20080805,,20241128.0
소담비빔국수,서울특별시 서초구 양재동 68-7 1층 ,영업,20221129,,20241128.0
강남따로국밥,서울특별시 서초구 잠원동 20-1 근생빌딩A동 2층 ,영업,20130218,,20241128.0
감토,서울특별시 서초구 양재동 264-11 1층 ,영업,20231114,,20241128.0
광평 평양냉면갈비 강남점,"서울특별시 서초구 서초동 1322-11 1층,2층 ",영업,20201202,,20241128.0
서초 해물찜,"서울특별시 서초구 서초동 1685-8 지파이브센트럴프라자 B106호, 107호 ",영업,20191217,,20241128.0
망향비빔국수 신사점,서울특별시 서초구 잠원동 29-3 1층 ,영업,20221129,,20241128.0
댓짱돈까스,"서울특별시 서초구 방배동 755-14 1층, 101호,102호,106호 ",영업,20181218,,20241128.0
신사정육식당 반포서래점,서울특별시 서초구 반포동 93-7 한영빌딩 ,영업,20201202,20231114.0,20221129.0
삼소락,"서울특별시 서초구 방배동 444-2 1층, 주건축물제1동 ",영업,20181218,,20241128.0
명인등심,서울특별시 서초구 방배동 872-4 1층 ,영업,20201202,,20241128.0
주미요,"서울특별시 서초구 반포동 107-9 1층, 위너스빌 ",영업,20181218,,20241128.0
장털보한우곰탕,서울특별시 서초구 서초동 1657-8 수정빌딩 1층 ,영업,20231114,,20241128.0
원할머니 보쌈 족발 박가 부대찌개 반포점,서울특별시 서초구 반포동 30-25 삼호가든쇼핑센타 지하중층 ,영업,20201202,,20241128.0
속초바다야,서울특별시 서초구 방배동 446-2 1층 ,영업,20181218,,20241128.0
우주,서울특별시 서초구 방배동 807-9 2층 ,영업,20191217,,20241128.0
디토,서울특별시 서초구 서초동 1516-2 (주)삼성출판사 사옥 ,영업,20181218,,20241128.0
교대 평상집,서울특별시 서초구 서초동 1571-18 3층 ,영업,20201202,,20241128.0
서관면옥 교대본점,서울특별시 서초구 서초동 1675-5 1층 ,영업,20201202,,20241128.0
서래말 면옥집,서울특별시 서초구 반포동 72-10 2층 ,영업,20181218,,20241128.0
느린마을양조장 사당역점,서울특별시 서초구 방배동 453-24 삼남빌딩 1층 ,영업,20181218,,20241128.0
영양센타 서초역점,서울특별시 서초구 서초동 1505-6 ,영업,20191217,,20241128.0
맷돌로만 양재점,서울특별시 서초구 서초동 1363 반도빌딩 1층 ,영업,20221129,20250324.0,20241128.0
명선헌,서울특별시 서초구 서초동 1344-12 지하1층 ,영업,20140121,20241128.0,20231114.0
교촌치킨 방배1호점,서울특별시 서초구 방배동 769-9 1층 ,영업,20241128,,
인덕원비빔국수,"서울특별시 서초구 양재동 2-36 1,2층 ",영업,20191217,,20241128.0
청솔감자탕,서울특별시 서초구 서초동 1572-15 조광빌딩 지하1층 ,영업,20201202,,20241128.0
함평한우 고깃집,서울특별시 서초구 서초동 1531-8 1층 ,영업,20140121,,20241128.0
송학횟집,서울특별시 서초구 서초동 1706-12 승소빌딩 ,영업,20221129,,20241128.0
비노바인,서울특별시 서초구 서초동 1540-5 효진빌딩 ,영업,20211214,,20241128.0
오장동함흥냉면 파미에스테이션점,서울특별시 서초구 반포동 118-3 CENTRALCITY 반포천 복개주차장 1층 FP113호 ,영업,20211214,,20241128.0
방배본가면옥,서울특별시 서초구 방배동 1031-2 방배홈스텔 1층 102호 ,영업,20150225,,20241128.0
서래족발,서울특별시 서초구 방배동 836-5 1층 남쪽끝 ,영업,20221129,,20241128.0
서초바다 청조,서울특별시 서초구 서초동 1677-8 102호,영업,20221129,,20241128.0
우나기야 주식회사,서울특별시 서초구 반포동 91-1 4층 ,영업,20211214,20231114.0,20221129.0
부안애서,서울특별시 서초구 신원동 197-1 1층 ,영업,20221129,,20241128.0
제주흑다돈 강남직영점,서울특별시 서초구 서초동 1308-15 1층 ,영업,20140121,20231109.0,20221129.0
행복밥상,서울특별시 서초구 양재동 267-2 1층2호 극동빌딩 ,영업,20181218,,20241128.0
왕금성(이수역점),서울특별시 서초구 방배동 3001-2 방배디오슈페리움1 2층203호 ,영업,20231114,,20241128.0
성덕,서울특별시 서초구 서초동 1603-20 지하1층 ,영업,20231114,,20241128.0
온테이블,서울특별시 강남구 삼성동 159 ,영업,20130710,,20241024.0
향촌면옥,서울특별시 강남구 압구정동 454 ,영업,20190930,,20241024.0
베이징,서울특별시 강남구 삼성동 166-8 ,영업,20161125,20191128.0,20181120.0
삼원가든,서울특별시 강남구 신사동 623-5 삼원가든 ,영업,20100210,20211116.0,20191128.0
마산옥,서울특별시 강남구 신사동 512-20 ,영업,20100915,20231123.0,20211116.0
삼환,서울특별시 강남구 삼성동 107-5 ,영업,20241024,,
삼미,서울특별시 강남구 논현동 143-10 ,영업,20241024,,
응그레,서울특별시 강남구 역삼동 696-27 지상1층 ,영업,20100915,20181109.0,20171124.0
내림손 삼계탕,서울특별시 강남구 삼성동 166-6 ,영업,20161125,20191128.0,20181120.0
주식회사곰바우,서울특별시 강남구 삼성동 76-10 ,영업,20100210,,20241024.0
파파호,서울특별시 강남구 청담동 71-20 ,영업,20211116,,20241024.0
한우리외식산업(주),서울특별시 강남구 논현동 91-18 ,영업,20100210,,20241024.0
한성국수,서울특별시 강남구 논현동 62-13 ,영업,20100210,20231123.0,20211116.0
이즈미,서울특별시 강남구 압구정동 429-0 현대백화점 05-7 ,영업,20100210,,20241024.0
(주)청담푸드빌(청담복집)(신의주찹쌀순대),서울특별시 강남구 청담동 68-7 ,영업,20100210,,20241024.0
현대낙지집,서울특별시 강남구 신사동 550-3 ,영업,20231123,,20241024.0
남포면옥,서울특별시 강남구 논현동 89-10 ,영업,20100210,20211116.0,20191128.0
차슈밍,서울특별시 강남구 역삼동 818-8 ,영업,20100210,,20241024.0
사랑방,서울특별시 강남구 역삼동 668-18 ,영업,20100210,20191128.0,20181120.0
(주)신정,서울특별시 강남구 역삼동 828-2 ,영업,20100210,,20241024.0
남서울민물장어,서울특별시 강남구 논현동 204-3 ,영업,20100210,,20241024.0
김참치,서울특별시 강남구 논현동 4-19 ,영업,20100210,,20241024.0
와인앤다인,서울특별시 강남구 청담동 53-7 1층 ,영업,20100210,,20241024.0
새마을식당,서울특별시 강남구 역삼동 651-1 ,영업,20141006,,20241024.0
천미향,서울특별시 강남구 논현동 83-20 2층 ,영업,20241024,,
물고기자리,서울특별시 강남구 논현동 83-10 ,영업,20241024,,
그랜드키친,서울특별시 강남구 삼성동 159-8 지상1층 ,영업,20211116,,20241024.0
히노츠키,서울특별시 강남구 삼성동 159-8 ,영업,20130710,,20241024.0
마포갈비,서울특별시 강남구 도곡동 920-2 ,영업,20141006,20211116.0,20191128.0
주식회사 에도긴,"서울특별시 강남구 역삼동 827-58 에도긴빌딩2,3층 ",영업,20100210,,20241024.0
진성식당,서울특별시 강남구 청담동 76-11 ,영업,20161125,,20241024.0
아구본가 첨벙 신사본점,서울특별시 강남구 논현동 16-2 ,영업,20211116,,20241024.0
훼밀리아,서울특별시 강남구 논현동 248-7 ,영업,20100210,20231123.0,20211116.0
뱃고동,서울특별시 강남구 신사동 663-0 ,영업,20211116,,20241024.0
강성환차이나,서울특별시 강남구 삼성동 143-30 ,영업,20161125,20181109.0,20171124.0
난랑,서울특별시 강남구 논현동 86-5 ,영업,20161125,20191128.0,20181120.0
프로간장게장,서울특별시 강남구 삼성동 152-56 ,영업,20100210,,20241024.0
이조식당,서울특별시 강남구 삼성동 165-15 ,영업,20211116,,20241024.0
소문난 국수,서울특별시 강남구 논현동 63-10 ,영업,20231123,,20241024.0
연남토마(강남점),서울특별시 강남구 역삼동 811-14 ,영업,20141006,20211116.0,20191128.0
스시 도,서울특별시 강남구 일원동 639-3 ,영업,20100210,,20241024.0
언양불고기,서울특별시 강남구 논현동 141-5 ,영업,20231123,,20241024.0
영양센타압구정점,서울특별시 강남구 신사동 664-0 ,영업,20241024,,
(주)김돈이,서울특별시 강남구 삼성동 140-29 ,영업,20161125,20191128.0,20181120.0
조수사,서울특별시 강남구 역삼동 823-24 ,영업,20100210,,20241024.0
(주)예,서울특별시 강남구 논현동 70-0 ,영업,20241024,,
삼호짱뚱이,서울특별시 강남구 논현동 64-0 ,영업,20241024,,
배포차,서울특별시 강남구 신사동 511-19 ,영업,20211116,,20241024.0
전주순대,서울특별시 강남구 삼성동 143-19 ,영업,20100210,20181109.0,20171124.0
진수사,서울특별시 강남구 역삼동 677-15 ,영업,20100915,,20241024.0
남도애찬,서울특별시 강남구 역삼동 830-27 지상1층 ,영업,20141006,20181109.0,20171124.0
노란상 소갈비 강남직영점,서울특별시 강남구 역삼동 823-6 ,영업,20100915,,20241024.0
어방참치,서울특별시 강남구 대치동 956-21 ,영업,20231123,,20241024.0
사조참치삼성점,서울특별시 강남구 대치동 996-16 ,영업,20231123,,20241024.0
군산회집,"서울특별시 강남구 대치동 968-2 지상1,2층 ",영업,20100210,,20241024.0
동천홍 역삼점,서울특별시 강남구 역삼동 837-31 지상2층 ,영업,20100210,20201106.0,20191128.0
더차이홍,서울특별시 강남구 삼성동 158-7 ,영업,20161125,20231123.0,20211116.0
루안,서울특별시 강남구 역삼동 726 ,영업,20100210,,20241024.0
금홍짬뽕,서울특별시 강남구 논현동 10-5 ,영업,20171124,20231123.0,20211116.0
들녁,서울특별시 강남구 삼성동 91-22 ,영업,20171124,20201106.0,20191128.0
개성칡냉면,서울특별시 강남구 일원동 687-4 ,영업,20141006,20191128.0,20181120.0
평양면옥,서울특별시 강남구 도곡동 423-15 ,영업,20161125,,20241024.0
맛고을,서울특별시 강남구 역삼동 651-2 ,영업,20161125,20191128.0,20181120.0
양복점 역삼점,서울특별시 강남구 역삼동 647-2 ,영업,20241024,,
본초강목,서울특별시 강남구 청담동 44-5 ,영업,20211116,,20241024.0
나무(대치점),서울특별시 강남구 대치동 890-45 ,영업,20211116,,20241024.0
사리원,서울특별시 강남구 도곡동 411-5 ,영업,20100210,,20241024.0
포란 삼성점,서울특별시 강남구 대치동 956-15 ,영업,20211116,,20241024.0
본가설렁탕 갈비촌,서울특별시 강남구 논현동 98-12 ,영업,20100210,20201106.0,20191128.0
노들강,서울특별시 강남구 논현동 184-18 ,영업,20241024,,
해오름맛집,서울특별시 강남구 청담동 70-18 ,영업,20100210,20110823.0,20171124.0
만두의 전설,서울특별시 강남구 논현동 127-0 ,영업,20231123,,20241024.0
창포,서울특별시 강남구 대치동 936-18 ,영업,20100210,,20241024.0
